search_term,page_number,link,pid,lid
handbags,1,https://www.flipkart.com/sach-creations-women-blue-messenger-bag/p/itm84646e65eed2a?pid=HMBH7Z8ZZDZQSGRN&lid=LSTHMBH7Z8ZZDZQSGRNXAPGNC&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_32&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7Z8ZZDZQSGRN.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7Z8ZZDZQSGRN,LSTHMBH7Z8ZZDZQSGRNXAPGNC
handbags,1,https://www.flipkart.com/ark-fashion-women-multicolor-tote/p/itm8d9c338d6a978?pid=HMBH7Z8HSBZPBFW8&lid=LSTHMBH7Z8HSBZPBFW8HRKRM4&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_33&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7Z8HSBZPBFW8.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7Z8HSBZPBFW8,LSTHMBH7Z8HSBZPBFW8HRKRM4
handbags,1,https://www.flipkart.com/sack-co-women-brown-tote/p/itm90568a2961e96?pid=HMBH7Z5WQWQABEHQ&lid=LSTHMBH7Z5WQWQABEHQRCPDPX&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_34&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7Z5WQWQABEHQ.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7Z5WQWQABEHQ,LSTHMBH7Z5WQWQABEHQRCPDPX
handbags,1,https://www.flipkart.com/ark-fashion-women-multicolor-tote/p/itmd53283050713a?pid=HMBH7Z5YSRSSYPJM&lid=LSTHMBH7Z5YSRSSYPJMC5MFRG&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_35&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7Z5YSRSSYPJM.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7Z5YSRSSYPJM,LSTHMBH7Z5YSRSSYPJMC5MFRG
handbags,1,https://www.flipkart.com/sack-co-women-black-tote/p/itmbaaa98ea9deac?pid=HMBH8YEF4DA4DBHE&lid=LSTHMBH8YEF4DA4DBHEMKILDZ&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_36&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH8YEF4DA4DBHE.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH8YEF4DA4DBHE,LSTHMBH8YEF4DA4DBHEMKILDZ
handbags,1,https://www.flipkart.com/womanix-women-black-tan-hand-held-bag/p/itm1a88d67bb7a8c?pid=HMBH8FMDYSAFRMX5&lid=LSTHMBH8FMDYSAFRMX5U40YG6&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_37&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH8FMDYSAFRMX5.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH8FMDYSAFRMX5,LSTHMBH8FMDYSAFRMX5U40YG6
handbags,1,https://www.flipkart.com/ark-fashion-women-multicolor-tote/p/itmc0e82d877ad3c?pid=HMBH7Z8HEAGHBXG5&lid=LSTHMBH7Z8HEAGHBXG5UGXN10&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_38&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7Z8HEAGHBXG5.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7Z8HEAGHBXG5,LSTHMBH7Z8HEAGHBXG5UGXN10
handbags,1,https://www.flipkart.com/ark-fashion-women-multicolor-tote/p/itmcacf0bd67d854?pid=HMBH7Z8HX7RAZWUS&lid=LSTHMBH7Z8HX7RAZWUSJCSW2Y&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_39&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7Z8HX7RAZWUS.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7Z8HX7RAZWUS,LSTHMBH7Z8HX7RAZWUSJCSW2Y
handbags,1,https://www.flipkart.com/ark-fashion-women-grey-hand-held-bag/p/itmd5752eb34bb56?pid=HMBH8YHYNN48MKKG&lid=LSTHMBH8YHYNN48MKKG77EKEG&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_40&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH8YHYNN48MKKG.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH8YHYNN48MKKG,LSTHMBH8YHYNN48MKKG77EKEG
handbags,2,https://www.flipkart.com/womanix-women-black-tan-hand-held-bag/p/itm6f0a21c62bd3a?pid=HMBH8FMTZ6TUZEQE&lid=LSTHMBH8FMTZ6TUZEQEEZMQ8V&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_2_41&otracker=search&fm=organic&iid=72c41293-f5f3-4903-b5c3-e754e8d011a2.HMBH8FMTZ6TUZEQE.SEARCH&ppt=sp&ppn=sp&ssid=w9s0madvr40000001736314541450&qH=4c22df4de48bb2df,HMBH8FMTZ6TUZEQE,LSTHMBH8FMTZ6TUZEQEEZMQ8V
